id,host_id,price,affordability
6201593,32159384,$115.00,affordable $51-200
12191750,26879059,$199.00,affordable $51-200
13152477,417640,$100.00,affordable $51-200
14124243,72326229,$63.00,affordable $51-200
15992198,41881230,$299.00,expensive $200-500
296379,1529054,$100.00,affordable $51-200
9534353,2325456,$145.00,affordable $51-200
18361734,115260392,$29.00,Cheap $0-49
1819115,9250479,$106.00,affordable $51-200
7748456,37193492,$45.00,Cheap $0-49
13621933,77926474,$36.00,Cheap $0-49
13655273,557550,$70.00,affordable $51-200
10381072,53382721,$248.00,expensive $200-500
6528570,1250868,$74.00,affordable $51-200
9480551,37378495,$135.00,affordable $51-200
17404062,117666142,$225.00,expensive $200-500
8288662,43436170,$99.00,affordable $51-200
15867847,77145901,$100.00,affordable $51-200
15683732,52108788,$29.00,Cheap $0-49
10876630,33982216,$149.00,affordable $51-200
5840042,30321702,$300.00,expensive $200-500
14789838,92363381,$60.00,affordable $51-200
6119085,30487708,$139.00,affordable $51-200
14641313,42238836,$79.00,affordable $51-200
15520566,99767537,$190.00,affordable $51-200
4474281,3828832,$79.00,affordable $51-200
3517289,17218112,$199.00,affordable $51-200
733946,239802,$80.00,affordable $51-200
4842703,154037,$195.00,affordable $51-200
10194547,49959241,$74.00,affordable $51-200
11652574,61808297,$80.00,affordable $51-200
9172166,47732578,$106.00,affordable $51-200
9388214,48700413,$74.00,affordable $51-200
17409084,76502526,$60.00,affordable $51-200
11699750,62180436,$265.00,expensive $200-500
15494288,16355182,$140.00,affordable $51-200
3646852,6181703,$80.00,affordable $51-200
16714471,3170738,$99.00,affordable $51-200
14374845,35242003,$95.00,affordable $51-200
15734209,10162205,$96.00,affordable $51-200
16505716,69569688,$44.00,Cheap $0-49
16570684,12210777,$36.00,Cheap $0-49
13659092,77561434,$169.00,affordable $51-200
12493400,9935562,$250.00,expensive $200-500
11843885,33774726,$100.00,affordable $51-200
8151519,24979104,$125.00,affordable $51-200
7918170,41750199,$93.00,affordable $51-200
10682199,55181121,$99.00,affordable $51-200
5172775,25239584,$250.00,expensive $200-500
7700522,40250699,$39.00,Cheap $0-49
16441864,21236506,$50.00,Cheap $0-49
18212168,54495548,$500.00,expensive $200-500
4047969,20989784,$98.00,affordable $51-200
14885329,29065360,$349.00,expensive $200-500
12447224,969636,$105.00,affordable $51-200
9732346,41415651,$35.00,Cheap $0-49
14839021,62249866,$150.00,affordable $51-200
4630944,6113281,$120.00,affordable $51-200
14197995,21940642,$35.00,Cheap $0-49
18089164,103735469,$50.00,Cheap $0-49
12291850,52821962,$80.00,affordable $51-200
13883290,42227256,"$1,820.00",very expensive $500+
11626792,17842347,$595.00,very expensive $500+
12069092,43601348,$229.00,expensive $200-500
18044635,65146331,$50.00,Cheap $0-49
15717743,9039812,$35.00,Cheap $0-49
14400288,7290779,$75.00,affordable $51-200
1316310,3696157,$325.00,expensive $200-500
7246315,37736559,$75.00,affordable $51-200
11554065,19205906,$150.00,affordable $51-200
1356381,3491052,$60.00,affordable $51-200
18463623,128036002,"$4,500.00",very expensive $500+
18448963,16339936,$499.00,expensive $200-500
8726680,34024607,$299.00,expensive $200-500
2472920,5007793,$76.00,affordable $51-200
17587122,119472361,$420.00,expensive $200-500
12379674,38098749,$175.00,affordable $51-200
17265813,32187901,$90.00,affordable $51-200
44520,179142,$49.00,Cheap $0-49
6078594,8879126,$120.00,affordable $51-200
1252837,6793916,$167.00,affordable $51-200
14009312,43801528,$39.00,Cheap $0-49
3505222,3127239,"$1,299.00",very expensive $500+
18039805,124109649,"$10,000.00",very expensive $500+
7647687,21417327,$33.00,Cheap $0-49
2437011,12455557,$79.00,affordable $51-200
4446693,1540864,$118.00,affordable $51-200
17404093,32442238,$150.00,affordable $51-200
15069485,1272130,$65.00,affordable $51-200
15732350,28812984,$120.00,affordable $51-200
1691660,8936617,"$1,000.00",very expensive $500+
1683776,2908692,$159.00,affordable $51-200
12827728,14941579,$129.00,affordable $51-200
15902053,55357194,$70.00,affordable $51-200
10767624,31533086,$80.00,affordable $51-200
13402594,19485106,$75.00,affordable $51-200
11863509,9616521,$45.00,Cheap $0-49
15675422,62859303,$120.00,affordable $51-200
6559888,26711019,$95.00,affordable $51-200
7363219,38398883,$60.00,affordable $51-200
17334523,81933929,$115.00,affordable $51-200
13972861,83321259,$45.00,Cheap $0-49
12866294,50822028,$564.00,very expensive $500+
11843579,63107773,$450.00,expensive $200-500
18331031,690099,$75.00,affordable $51-200
15915608,12991890,$133.00,affordable $51-200
12155274,58056241,$249.00,expensive $200-500
12381117,1181315,$94.00,affordable $51-200
17241089,11090013,$85.00,affordable $51-200
1967482,70344,$165.00,affordable $51-200
16615387,34593209,$89.00,affordable $51-200
5047764,2656381,$350.00,expensive $200-500
16745089,93610190,$40.00,Cheap $0-49
9664099,22580017,$125.00,affordable $51-200
15360052,65228610,$350.00,expensive $200-500
1260277,1030745,$145.00,affordable $51-200
10414641,53099579,$220.00,expensive $200-500
15700524,61596777,$53.00,affordable $51-200
13430939,363979,$70.00,affordable $51-200
14101740,79396694,$139.00,affordable $51-200
920895,2765569,$460.00,expensive $200-500
6066176,694290,$95.00,affordable $51-200
16013545,17251839,$42.00,Cheap $0-49
6993796,23044421,$269.00,expensive $200-500
6882330,1700564,$208.00,expensive $200-500
16082746,72552298,$40.00,Cheap $0-49
10839498,56139129,$115.00,affordable $51-200
15274772,6181703,$80.00,affordable $51-200
18332722,126636910,$79.00,affordable $51-200
11513183,60673324,$109.00,affordable $51-200
4575165,16390508,$89.00,affordable $51-200
6749628,34769112,$65.00,affordable $51-200
12613095,38097633,$525.00,very expensive $500+
12252061,65961078,$59.00,affordable $51-200
15063125,31875873,$590.00,very expensive $500+
15932217,84350114,$75.00,affordable $51-200
6691980,35026540,$66.00,affordable $51-200
14822754,92203788,$49.00,Cheap $0-49
13715525,32083159,$95.00,affordable $51-200
17508648,96498358,$200.00,affordable $51-200
16006323,103748804,$130.00,affordable $51-200
7985891,42149208,$102.00,affordable $51-200
16635769,73617291,"$2,000.00",very expensive $500+
741909,3884536,$120.00,affordable $51-200
13281805,42649363,$50.00,Cheap $0-49
826214,3475436,$199.00,affordable $51-200
782176,4125624,$250.00,expensive $200-500
4606495,2364057,$80.00,affordable $51-200
6436432,14927560,$585.00,very expensive $500+
15312627,3387611,$98.00,affordable $51-200
17695593,120553098,"$2,000.00",very expensive $500+
5773553,387268,$180.00,affordable $51-200
17621904,6188091,$119.00,affordable $51-200
17715225,3127239,$119.00,affordable $51-200
13564161,42606156,$69.00,affordable $51-200
9731873,717063,$105.00,affordable $51-200
18020260,50339331,$75.00,affordable $51-200
9779101,49588958,$130.00,affordable $51-200
4319673,22407850,$120.00,affordable $51-200
15028070,3839102,$65.00,affordable $51-200
5569049,2477386,$130.00,affordable $51-200
13301943,9111869,$95.00,affordable $51-200
8778798,4255213,$149.00,affordable $51-200
15376950,96074412,$130.00,affordable $51-200
776555,4095467,$115.00,affordable $51-200
13469794,77048998,$65.00,affordable $51-200
17830006,120323248,$25.00,Cheap $0-49
12065294,64639339,$125.00,affordable $51-200
14318972,39951285,$259.00,expensive $200-500
16976743,113592843,$85.00,affordable $51-200
16557960,11907135,$190.00,affordable $51-200
7244836,37933914,$90.00,affordable $51-200
13395202,76178783,$250.00,expensive $200-500
9612854,10418593,$60.00,affordable $51-200
3534897,16644446,$249.00,expensive $200-500
12385541,4795733,$65.00,affordable $51-200
562676,2767585,$99.00,affordable $51-200
17842947,121109362,$100.00,affordable $51-200
18432450,11579567,$90.00,affordable $51-200
4025414,3127239,"$1,150.00",very expensive $500+
18433867,17992811,$62.00,affordable $51-200
17761950,100993014,$34.00,Cheap $0-49
4529762,17222823,$125.00,affordable $51-200
18324872,126775331,$400.00,expensive $200-500
18241905,73439760,$60.00,affordable $51-200
14883492,25900121,$139.00,affordable $51-200
15466179,97123656,$169.00,affordable $51-200
11326539,9954475,$199.00,affordable $51-200
14554545,90106075,$55.00,affordable $51-200
17980507,1681732,$70.00,affordable $51-200
13789667,15470300,$27.00,Cheap $0-49
121717,219283,$208.00,expensive $200-500
13925193,75757461,$50.00,Cheap $0-49
12268502,27131463,$75.00,affordable $51-200
9607093,49711596,$134.00,affordable $51-200
17207010,115808905,$400.00,expensive $200-500
1140890,6255688,$65.00,affordable $51-200
12426725,64797091,$230.00,expensive $200-500
855253,4307551,$395.00,expensive $200-500
7127757,18619190,$250.00,expensive $200-500
17450954,104424462,$61.00,affordable $51-200
9960320,51182669,$229.00,expensive $200-500
1252752,6807733,$135.00,affordable $51-200
13895027,60129173,$58.00,affordable $51-200
18432898,15186490,$220.00,expensive $200-500
9881261,31726976,$101.00,affordable $51-200
11071981,29356194,$29.00,Cheap $0-49
7915214,4387666,$55.00,affordable $51-200
14368774,13442532,$135.00,affordable $51-200
4030581,17432674,$87.00,affordable $51-200
18259367,125444474,$20.00,Cheap $0-49
12121813,65029631,$60.00,affordable $51-200
17388213,7216874,$450.00,expensive $200-500
13600115,15282324,$500.00,expensive $200-500
10281261,50788435,$35.00,Cheap $0-49
18443208,127741112,$91.00,affordable $51-200
17606338,24681947,$39.00,Cheap $0-49
16285789,106529851,$110.00,affordable $51-200
13081978,5946982,$114.00,affordable $51-200
14550298,90053222,$46.00,Cheap $0-49
8339724,34932436,$299.00,expensive $200-500
7119361,33772749,$55.00,affordable $51-200
12493987,1483219,$90.00,affordable $51-200
7861299,40242258,$80.00,affordable $51-200
3292367,16586625,$95.00,affordable $51-200
18142760,109382082,$76.00,affordable $51-200
18508610,128462943,$37.00,Cheap $0-49
14507000,63640968,$49.00,Cheap $0-49
15588310,14058068,$400.00,expensive $200-500
18180761,24559923,$50.00,Cheap $0-49
2413370,12335168,$129.00,affordable $51-200
10997778,23829584,$91.00,affordable $51-200
990725,123010,$226.00,expensive $200-500
5708026,21302593,$500.00,expensive $200-500
11363559,39778992,$70.00,affordable $51-200
4334193,8146057,$100.00,affordable $51-200
10039569,30323698,$125.00,affordable $51-200
1745855,9188819,$55.00,affordable $51-200
3479056,17523696,$149.00,affordable $51-200
2373790,9950316,$250.00,expensive $200-500
6369999,33193914,$458.00,expensive $200-500
12951444,71157066,$150.00,affordable $51-200
15583157,34760257,$64.00,affordable $51-200
17448180,32589083,$99.00,affordable $51-200
3095253,3651372,$93.00,affordable $51-200
17071452,114522156,$159.00,affordable $51-200
17994900,76864885,$199.00,affordable $51-200
8422398,34932436,$449.00,expensive $200-500
17316129,116856850,$200.00,affordable $51-200
11925899,6724301,$115.00,affordable $51-200
17269775,116444372,$900.00,very expensive $500+
5969530,30850484,$425.00,expensive $200-500
16930020,28366422,$65.00,affordable $51-200
11556000,27481858,$95.00,affordable $51-200
7859530,5281327,$229.00,expensive $200-500
17192727,8896045,$60.00,affordable $51-200
4325399,22460194,$80.00,affordable $51-200
7092072,33048245,$95.00,affordable $51-200
9856334,31794172,$75.00,affordable $51-200
14108757,77717785,$125.00,affordable $51-200
11373407,18090037,$65.00,affordable $51-200
15356889,48371582,$190.00,affordable $51-200
4737999,24459728,$89.00,affordable $51-200
12006462,12065885,$66.00,affordable $51-200
2715496,13895699,$390.00,expensive $200-500
13713228,50603466,$100.00,affordable $51-200
15743922,8982530,$230.00,expensive $200-500
18196461,125444474,$20.00,Cheap $0-49
18464126,38981391,$31.00,Cheap $0-49
17450050,5697599,$99.00,affordable $51-200
16724418,606887,$499.00,expensive $200-500
956145,1221532,$250.00,expensive $200-500
11659732,50592072,$150.00,affordable $51-200
17805689,17194608,$309.00,expensive $200-500
2268865,2007566,$425.00,expensive $200-500
9516417,46987605,$37.00,Cheap $0-49
11213024,2813165,$70.00,affordable $51-200
6066407,9892203,$125.00,affordable $51-200
15581292,98822405,$150.00,affordable $51-200
17684768,76168401,$150.00,affordable $51-200
17529163,117839733,$53.00,affordable $51-200
1404337,7511844,$40.00,Cheap $0-49
8132679,2014744,$105.00,affordable $51-200
11717321,58478230,$105.00,affordable $51-200
17702188,63016738,$65.00,affordable $51-200
14810040,15645462,$85.00,affordable $51-200
17864341,122265349,$215.00,expensive $200-500
11465156,55612220,$55.00,affordable $51-200
3923287,20322011,"$1,600.00",very expensive $500+
12053701,25823330,$85.00,affordable $51-200
13188022,73206916,$140.00,affordable $51-200
12513116,6574341,$110.00,affordable $51-200
16929053,113096572,$150.00,affordable $51-200
9316470,48355885,$165.00,affordable $51-200
17979732,19349786,$90.00,affordable $51-200
12338954,64226294,$149.00,affordable $51-200
8783424,15840840,$175.00,affordable $51-200
14037000,78519157,$131.00,affordable $51-200
13669926,33765854,$75.00,affordable $51-200
15923901,103321845,$409.00,expensive $200-500
8461543,17982407,$82.00,affordable $51-200
17638752,685876,$85.00,affordable $51-200
2012670,1188055,$80.00,affordable $51-200
986942,959023,$85.00,affordable $51-200
10272128,52820130,$60.00,affordable $51-200
17920834,122861633,$100.00,affordable $51-200
7805903,41088805,$185.00,affordable $51-200
11322285,59224322,$99.00,affordable $51-200
13511680,11634235,$65.00,affordable $51-200
11869932,29221168,$189.00,affordable $51-200
16674135,110320046,$60.00,affordable $51-200
14501802,89406644,$189.00,affordable $51-200
16861297,112340813,$57.00,affordable $51-200
16132596,105233202,$100.00,affordable $51-200
1170934,839239,$87.00,affordable $51-200
6675383,2013046,$50.00,Cheap $0-49
14523806,20443487,"$1,000.00",very expensive $500+
13825293,38584042,$130.00,affordable $51-200
6007826,3415987,$195.00,affordable $51-200
12176898,4396675,$129.00,affordable $51-200
6480466,27174116,$55.00,affordable $51-200
1665388,8821318,$125.00,affordable $51-200
10271792,27240293,$96.00,affordable $51-200
13155493,73417731,$50.00,Cheap $0-49
15328573,53990824,$22.00,Cheap $0-49
16288499,3494431,$250.00,expensive $200-500
254887,1338994,$195.00,affordable $51-200
17157571,4461453,$95.00,affordable $51-200
6003758,7787625,$59.00,affordable $51-200
17237754,116124128,$35.00,Cheap $0-49
7896215,28139668,$65.00,affordable $51-200
17419253,10336413,$500.00,expensive $200-500
14357579,52134665,$109.00,affordable $51-200
13769476,7502518,$285.00,expensive $200-500
14300866,32928235,$80.00,affordable $51-200
16160734,21222650,$34.00,Cheap $0-49
18231435,51006935,$175.00,affordable $51-200
12471015,1310266,$150.00,affordable $51-200
9731780,30248114,$37.00,Cheap $0-49
8373323,3688038,$55.00,affordable $51-200
11853509,14691036,$235.00,expensive $200-500
1608813,6135752,$34.00,Cheap $0-49
13399619,65810725,$165.00,affordable $51-200
16174633,91989769,$250.00,expensive $200-500
16913954,2557452,$150.00,affordable $51-200
1407815,7580505,$111.00,affordable $51-200
1226155,4163838,$150.00,affordable $51-200
11362231,59526198,$650.00,very expensive $500+
4597000,22120993,$500.00,expensive $200-500
16264692,105997860,$130.00,affordable $51-200
14474959,89242717,$50.00,Cheap $0-49
1661684,8804955,$189.00,affordable $51-200
14188406,53559956,$43.00,Cheap $0-49
15073315,37906422,$67.00,affordable $51-200
9492556,6243918,$70.00,affordable $51-200
16977487,110073845,$48.00,Cheap $0-49
11659752,47661894,$109.00,affordable $51-200
9261523,10606604,$165.00,affordable $51-200
18278425,67770659,$89.00,affordable $51-200
14319461,36181302,$107.00,affordable $51-200
17778262,30039285,$95.00,affordable $51-200
13637456,2066948,$130.00,affordable $51-200
12591344,68301467,$175.00,affordable $51-200
3011569,2344764,$99.00,affordable $51-200
18511051,26306543,$179.00,affordable $51-200
8429494,44393245,$118.00,affordable $51-200
10709761,999390,$45.00,Cheap $0-49
16015931,7399880,$41.00,Cheap $0-49
7294210,19848661,$119.00,affordable $51-200
7143,18122,$70.00,affordable $51-200
1914160,9928709,$135.00,affordable $51-200
2815041,5499530,$550.00,very expensive $500+
14198733,20487234,$100.00,affordable $51-200
2670786,7467268,$64.00,affordable $51-200
4128021,17049005,$84.00,affordable $51-200
15910220,88810222,$75.00,affordable $51-200
8341092,43830281,$59.00,affordable $51-200
6463767,33757504,$125.00,affordable $51-200
17075046,17981722,$249.00,expensive $200-500
18316379,123512334,$239.00,expensive $200-500
4000887,20744631,$50.00,Cheap $0-49
17040694,23013504,$50.00,Cheap $0-49
8935150,4077770,$89.00,affordable $51-200
2819257,14422984,$89.00,affordable $51-200
8290371,21420131,$72.00,affordable $51-200
13781084,7534029,$175.00,affordable $51-200
3738138,7786503,$100.00,affordable $51-200
5521313,26604289,$83.00,affordable $51-200
13624507,53310695,$81.00,affordable $51-200
17892447,86972821,$25.00,Cheap $0-49
3947427,20457926,$70.00,affordable $51-200
7854011,41394522,$59.00,affordable $51-200
4483120,22627078,$45.00,Cheap $0-49
18008679,6844625,$50.00,Cheap $0-49
16193865,79164001,$90.00,affordable $51-200
13016708,6277851,$109.00,affordable $51-200
5915420,30719930,$190.00,affordable $51-200
17990998,1757749,$199.00,affordable $51-200
12227565,23862540,$98.00,affordable $51-200
4016385,19009196,$50.00,Cheap $0-49
17348715,82557564,$31.00,Cheap $0-49
18476809,16572765,$129.00,affordable $51-200
18046693,104553594,$62.00,affordable $51-200
17814843,17063035,$57.00,affordable $51-200
2614951,4010882,$96.00,affordable $51-200
16559560,79123,$150.00,affordable $51-200
12388944,66980867,$120.00,affordable $51-200
6361729,32700396,$600.00,very expensive $500+
7561285,39085682,$39.00,Cheap $0-49
18463865,9248941,$80.00,affordable $51-200
14058525,66520470,$149.00,affordable $51-200
17316098,16760875,$168.00,affordable $51-200
14610609,18699518,$75.00,affordable $51-200
4776771,2884310,$200.00,affordable $51-200
1294678,7039450,$480.00,expensive $200-500
14788862,31533086,$199.00,affordable $51-200
15180269,96355373,$42.00,Cheap $0-49
16001724,104015702,$50.00,Cheap $0-49
12784862,16862571,$95.00,affordable $51-200
17981754,10308325,$59.00,affordable $51-200
17479483,118408172,$75.00,affordable $51-200
15126610,95877095,$107.00,affordable $51-200
12209039,38037399,$35.00,Cheap $0-49
6704897,2547347,$300.00,expensive $200-500
4906306,25260321,$86.00,affordable $51-200
878513,1604393,$60.00,affordable $51-200
11951233,11207638,$125.00,affordable $51-200
1339940,1319775,$150.00,affordable $51-200
18225026,106736625,$50.00,Cheap $0-49
15377946,32930240,$53.00,affordable $51-200
4030445,16577861,$155.00,affordable $51-200
838707,4381631,$60.00,affordable $51-200
12449178,7342252,$180.00,affordable $51-200
8613935,45312242,$79.00,affordable $51-200
8792415,33860247,$120.00,affordable $51-200
15297153,85936853,$65.00,affordable $51-200
10746762,4523411,$142.00,affordable $51-200
15347084,5436420,$120.00,affordable $51-200
3148298,15983960,$75.00,affordable $51-200
4809530,24768289,$85.00,affordable $51-200
840496,4384149,$190.00,affordable $51-200
8551837,7878910,$75.00,affordable $51-200
11904902,52116323,$125.00,affordable $51-200
12359191,10674236,$90.00,affordable $51-200
3370257,13685322,$129.00,affordable $51-200
15148882,21940642,$35.00,Cheap $0-49
17814361,19855421,$90.00,affordable $51-200
18043089,64199212,$145.00,affordable $51-200
15754813,33294883,$33.00,Cheap $0-49
7025105,36824414,$58.00,affordable $51-200
16444330,29402756,$87.00,affordable $51-200
12388831,35098474,$159.00,affordable $51-200
1077521,4431789,$57.00,affordable $51-200
10232354,29474548,$60.00,affordable $51-200
4848850,13242569,$85.00,affordable $51-200
1209759,2603872,$109.00,affordable $51-200
13620908,32605257,$100.00,affordable $51-200
18141178,85520732,$150.00,affordable $51-200
2672694,13682855,$40.00,Cheap $0-49
11440182,60119087,$115.00,affordable $51-200
683355,3159697,$50.00,Cheap $0-49
13316433,55828475,$98.00,affordable $51-200
4958196,25551648,$800.00,very expensive $500+
6866084,2127133,$60.00,affordable $51-200
7751125,1159294,$569.00,very expensive $500+
15513230,66829464,$375.00,expensive $200-500
5383518,17334619,$80.00,affordable $51-200
2232762,9607168,$150.00,affordable $51-200
13361647,41914226,$80.00,affordable $51-200
4432761,5672754,$140.00,affordable $51-200
14154393,20693646,$76.00,affordable $51-200
7385158,5068133,$59.00,affordable $51-200
10033175,50521917,$135.00,affordable $51-200
13625941,78970096,$85.00,affordable $51-200
13262480,21417327,$30.00,Cheap $0-49
9024737,47112995,$70.00,affordable $51-200
15055044,9090207,$99.00,affordable $51-200
7716927,40542623,$300.00,expensive $200-500
14468453,10577228,$415.00,expensive $200-500
9773571,38489554,$130.00,affordable $51-200
17590681,21344315,$75.00,affordable $51-200
2038783,10457898,$85.00,affordable $51-200
16603386,98647265,$100.00,affordable $51-200
8504857,23535330,$150.00,affordable $51-200
12004848,64199212,$245.00,expensive $200-500
14431246,26383204,$225.00,expensive $200-500
3868503,19974441,$70.00,affordable $51-200
17192997,115742390,$105.00,affordable $51-200
18417304,4592622,$245.00,expensive $200-500
13446393,43785336,$150.00,affordable $51-200
14609703,90659293,$58.00,affordable $51-200
18369038,86384117,$55.00,affordable $51-200
8152479,43040733,$224.00,expensive $200-500
25672,107473,$130.00,affordable $51-200
11089558,15860766,$79.00,affordable $51-200
2297239,11733174,$199.00,affordable $51-200
8422756,44286684,$88.00,affordable $51-200
4550084,831796,$195.00,affordable $51-200
1135288,2585715,$479.00,expensive $200-500
17256304,116313524,$75.00,affordable $51-200
12294659,64696274,$65.00,affordable $51-200
5697098,6972138,"$1,200.00",very expensive $500+
11594600,48538599,$45.00,Cheap $0-49
11908537,63527246,$105.00,affordable $51-200
12172270,65109658,$118.00,affordable $51-200
8292046,43719960,$130.00,affordable $51-200
12873061,4509633,$115.00,affordable $51-200
8918947,989289,$225.00,expensive $200-500
6912150,23022545,$270.00,expensive $200-500
1811659,288031,$100.00,affordable $51-200
5363361,24941270,$45.00,Cheap $0-49
13912832,82535300,$135.00,affordable $51-200
15464828,45472863,$200.00,affordable $51-200
7424692,37771842,$67.00,affordable $51-200
3613494,8258320,$110.00,affordable $51-200
3201350,15878447,$42.00,Cheap $0-49
6691708,35025004,$120.00,affordable $51-200
4996958,6561992,$130.00,affordable $51-200
17640302,34879,$90.00,affordable $51-200
18524042,101565503,$60.00,affordable $51-200
13883706,82183591,$70.00,affordable $51-200
14708058,4426960,$100.00,affordable $51-200
14665689,3709946,$48.00,Cheap $0-49
18183202,125465836,$38.00,Cheap $0-49
14642015,42238836,$79.00,affordable $51-200
6106474,31680589,$121.00,affordable $51-200
13076718,72512479,$275.00,expensive $200-500
1090048,5989392,"$1,995.00",very expensive $500+
17960662,123288261,"$1,000.00",very expensive $500+
4112101,5706269,$94.00,affordable $51-200
15875199,102930101,$50.00,Cheap $0-49
17911903,122782636,$119.00,affordable $51-200
16236450,94086459,$59.00,affordable $51-200
9347726,19902999,$50.00,Cheap $0-49
15236846,72777371,$128.00,affordable $51-200
10565708,727836,$77.00,affordable $51-200
5146190,16876108,$190.00,affordable $51-200
11609642,25907542,$44.00,Cheap $0-49
17845624,2686604,$70.00,affordable $51-200
13905605,35660072,$80.00,affordable $51-200
8419146,2211200,$60.00,affordable $51-200
14094231,32166300,$99.00,affordable $51-200
9347680,970155,$150.00,affordable $51-200
10660492,52201641,$550.00,very expensive $500+
8881130,4367713,$115.00,affordable $51-200
17605508,8692304,$199.00,affordable $51-200
13279624,74862367,$60.00,affordable $51-200
13590105,78502883,$75.00,affordable $51-200
8781169,43101266,"$1,400.00",very expensive $500+
5117069,10990020,$180.00,affordable $51-200
17718974,120796234,$89.00,affordable $51-200
13617203,626379,$215.00,expensive $200-500
7745691,40713344,$140.00,affordable $51-200
17362807,70665752,$990.00,very expensive $500+
12985996,9339034,$80.00,affordable $51-200
2645621,13546127,$95.00,affordable $51-200
14221019,58274482,$65.00,affordable $51-200
16100477,16355182,$250.00,expensive $200-500
11644811,4263929,$100.00,affordable $51-200
272472,1421694,$199.00,affordable $51-200
17279759,1017354,$60.00,affordable $51-200
764088,1367620,$58.00,affordable $51-200
16056061,41954863,$40.00,Cheap $0-49
11011520,52191162,$125.00,affordable $51-200
18043115,89994736,$60.00,affordable $51-200
171239,816926,$89.00,affordable $51-200
4914315,4378151,$54.00,affordable $51-200
16557441,52819270,$50.00,Cheap $0-49
5802902,17180967,$119.00,affordable $51-200
14842021,55171752,$50.00,Cheap $0-49
5703390,9431015,$349.00,expensive $200-500
4033228,7576541,$43.00,Cheap $0-49
7149655,14649707,$315.00,expensive $200-500
18448381,127892822,$495.00,expensive $200-500
8254893,39271483,$75.00,affordable $51-200
17513133,21940642,$40.00,Cheap $0-49
13283316,74868188,$60.00,affordable $51-200
16903645,58481702,$25.00,Cheap $0-49
5280081,8190714,$149.00,affordable $51-200
13413210,11641004,$119.00,affordable $51-200
6135360,31831226,$110.00,affordable $51-200
14042739,51230430,$275.00,expensive $200-500
8597138,19054848,$65.00,affordable $51-200
17843731,122060774,$99.00,affordable $51-200
16630260,109531491,$75.00,affordable $51-200
11993995,63285788,$74.00,affordable $51-200
217666,799408,$68.00,affordable $51-200
9474629,49105646,$99.00,affordable $51-200
12604264,22863640,$85.00,affordable $51-200
16132762,25147343,$129.00,affordable $51-200
16797340,111661583,$115.00,affordable $51-200
17704096,61668017,$75.00,affordable $51-200
879035,4646525,$310.00,expensive $200-500
12732420,43268229,$80.00,affordable $51-200
9392604,24525758,$84.00,affordable $51-200
15471763,6081635,$135.00,affordable $51-200
1297940,7057361,$55.00,affordable $51-200
3698738,5971687,$129.00,affordable $51-200
3993975,14727082,$179.00,affordable $51-200
4105216,21296194,$77.00,affordable $51-200
15889585,82667033,$80.00,affordable $51-200
16476141,103735469,$60.00,affordable $51-200
1860971,4753401,$500.00,expensive $200-500
8550801,8917310,$75.00,affordable $51-200
13193150,5250652,$60.00,affordable $51-200
16917191,17645569,$225.00,expensive $200-500
5654751,21041984,$79.00,affordable $51-200
7183259,29530631,$165.00,affordable $51-200
3904474,16527257,$70.00,affordable $51-200
11775586,1516384,$37.00,Cheap $0-49
14920747,93742491,$88.00,affordable $51-200
4607051,11817384,$75.00,affordable $51-200
10814985,54272896,$100.00,affordable $51-200
12796473,26551793,$195.00,affordable $51-200
17792983,59759209,$135.00,affordable $51-200
14142273,12812392,$95.00,affordable $51-200
7182472,37629985,$69.00,affordable $51-200
13914776,36460059,$95.00,affordable $51-200
15363677,42126331,$150.00,affordable $51-200
13497670,47057200,$23.00,Cheap $0-49
5490956,9374057,$120.00,affordable $51-200
6643860,9488470,$47.00,Cheap $0-49
15611908,100662299,$95.00,affordable $51-200
16649908,95896021,$99.00,affordable $51-200
16301408,29874203,$800.00,very expensive $500+
16603768,5852185,$179.00,affordable $51-200
14860317,93068489,$125.00,affordable $51-200
5959988,1945735,$120.00,affordable $51-200
12022838,6273446,$90.00,affordable $51-200
7328646,25149253,$195.00,affordable $51-200
930931,122986,$150.00,affordable $51-200
18412989,21539777,$75.00,affordable $51-200
17423735,24079920,$50.00,Cheap $0-49
11263665,2558800,$129.00,affordable $51-200
5058010,7470178,$69.00,affordable $51-200
12592632,66369769,$45.00,Cheap $0-49
13318991,10511032,$85.00,affordable $51-200
18464206,19645444,$125.00,affordable $51-200
13337155,44696543,$83.00,affordable $51-200
5495887,21297803,$250.00,expensive $200-500
15602372,67990048,$149.00,affordable $51-200
9596935,49670917,$39.00,Cheap $0-49
1847918,9430915,$275.00,expensive $200-500
1599414,1905704,$125.00,affordable $51-200
2926285,14941594,$82.00,affordable $51-200
1815335,1204722,$99.00,affordable $51-200
4589416,18090781,$105.00,affordable $51-200
17554739,112632161,$50.00,Cheap $0-49
15757574,101871795,$79.00,affordable $51-200
16179654,39958486,$67.00,affordable $51-200
1949366,2547025,$119.00,affordable $51-200
9810971,11801581,$75.00,affordable $51-200
9928235,46897338,$50.00,Cheap $0-49
4803572,24746749,$60.00,affordable $51-200
14921395,93785043,$40.00,Cheap $0-49
2685355,13745917,$115.00,affordable $51-200
11475711,59747411,$35.00,Cheap $0-49
14052019,84280728,$60.00,affordable $51-200
13680137,57033919,$51.00,affordable $51-200
7637346,4135315,$50.00,Cheap $0-49
16942171,110866484,$119.00,affordable $51-200
15565610,99263978,$50.00,Cheap $0-49
